date,sku_id,store_id,quantity_sold,day_of_week,weekofyear,month,is_weekend,is_flu_season,is_holiday,is_school_holiday,price,on_promo,days_to_expiry,rolling_7d_sales
2023-02-13,SKU_009,Store_A,7,0,7,2,0,1,0,0,28.43,0,248,12.714285714285714
2023-02-14,SKU_009,Store_A,10,1,7,2,0,1,0,0,18.61,0,83,12.428571428571429
2023-02-15,SKU_009,Store_A,9,2,7,2,0,1,0,0,13.02,0,213,11.142857142857142
2023-02-16,SKU_009,Store_A,15,3,7,2,0,1,0,0,31.92,0,156,11.285714285714286
2023-02-17,SKU_009,Store_A,9,4,7,2,0,1,0,0,58.47,0,330,11.0
2023-02-18,SKU_009,Store_A,14,5,7,2,1,1,0,0,60.5,0,171,10.142857142857142
2023-02-19,SKU_009,Store_A,14,6,7,2,1,1,0,0,3.68,1,91,11.142857142857142
2023-02-20,SKU_009,Store_A,15,0,8,2,0,1,0,0,37.61,0,365,12.285714285714286
2023-02-21,SKU_009,Store_A,11,1,8,2,0,1,0,0,9.91,1,340,12.428571428571429
2023-02-22,SKU_009,Store_A,14,2,8,2,0,1,0,0,9.05,0,308,13.142857142857142
2023-02-23,SKU_009,Store_A,17,3,8,2,0,1,0,0,13.03,0,354,13.428571428571429
2023-02-24,SKU_009,Store_A,14,4,8,2,0,1,0,0,57.49,0,269,14.142857142857142
2023-02-25,SKU_009,Store_A,9,5,8,2,1,1,0,0,23.89,0,218,13.428571428571429
2023-02-26,SKU_009,Store_A,13,6,8,2,1,1,0,0,57.57,0,98,13.285714285714286
2023-02-27,SKU_009,Store_A,17,0,9,2,0,1,0,0,11.14,0,195,13.571428571428571
2023-02-28,SKU_009,Store_A,15,1,9,2,0,1,0,0,39.49,1,191,14.142857142857142
2023-03-01,SKU_009,Store_A,10,2,9,3,0,1,0,0,22.15,0,373,13.571428571428571
2023-03-02,SKU_009,Store_A,13,3,9,3,0,1,0,0,4.4,0,278,13.0
2023-03-03,SKU_009,Store_A,15,4,9,3,0,1,0,0,49.93,0,369,13.142857142857142
2023-03-04,SKU_009,Store_A,12,5,9,3,1,1,0,0,16.04,0,90,13.571428571428571
2023-03-05,SKU_009,Store_A,12,6,9,3,1,1,0,0,59.97,0,63,13.428571428571429
2023-03-06,SKU_009,Store_A,15,0,10,3,0,1,0,0,54.65,1,355,13.142857142857142
2023-03-07,SKU_009,Store_A,11,1,10,3,0,1,0,0,36.02,0,305,12.571428571428571
2023-03-08,SKU_009,Store_A,12,2,10,3,0,1,0,0,64.49,0,217,12.857142857142858
2023-03-09,SKU_009,Store_A,13,3,10,3,0,1,0,0,44.03,0,259,12.857142857142858
2023-03-10,SKU_009,Store_A,10,4,10,3,0,1,0,0,62.51,0,277,12.142857142857142
2023-03-11,SKU_009,Store_A,13,5,10,3,1,1,0,0,5.38,0,220,12.285714285714286
2023-03-12,SKU_009,Store_A,8,6,10,3,1,1,0,0,62.16,0,82,11.714285714285714
2023-03-13,SKU_009,Store_A,16,0,11,3,0,1,0,0,55.16,0,214,11.857142857142858
2023-03-14,SKU_009,Store_A,16,1,11,3,0,1,0,0,30.31,0,185,12.571428571428571
2023-03-15,SKU_009,Store_A,13,2,11,3,0,1,0,0,43.95,0,334,12.714285714285714
2023-03-16,SKU_009,Store_A,17,3,11,3,0,1,0,0,60.01,0,217,13.285714285714286
2023-03-17,SKU_009,Store_A,9,4,11,3,0,1,0,0,41.39,0,237,13.142857142857142
2023-03-18,SKU_009,Store_A,16,5,11,3,1,1,0,0,7.58,0,316,13.571428571428571
2023-03-19,SKU_009,Store_A,18,6,11,3,1,1,0,0,9.1,1,150,15.0
2023-03-20,SKU_009,Store_A,14,0,12,3,0,1,0,0,14.96,1,76,14.714285714285714
2023-03-21,SKU_009,Store_A,10,1,12,3,0,1,0,0,28.12,0,224,13.857142857142858
2023-03-22,SKU_009,Store_A,15,2,12,3,0,1,0,0,49.42,0,272,14.142857142857142
2023-03-23,SKU_009,Store_A,9,3,12,3,0,1,0,0,14.08,0,193,13.0
2023-03-24,SKU_009,Store_A,6,4,12,3,0,1,0,0,56.63,0,83,12.571428571428571
2023-03-25,SKU_009,Store_A,15,5,12,3,1,1,0,0,3.81,0,341,12.428571428571429
2023-03-26,SKU_009,Store_A,17,6,12,3,1,1,0,0,20.77,0,262,12.285714285714286
2023-03-27,SKU_009,Store_A,10,0,13,3,0,1,0,0,3.52,0,146,11.714285714285714
2023-03-28,SKU_009,Store_A,11,1,13,3,0,1,0,0,49.68,0,392,11.857142857142858
2023-03-29,SKU_009,Store_A,11,2,13,3,0,1,0,0,11.55,0,170,11.285714285714286
2023-03-30,SKU_009,Store_A,13,3,13,3,0,1,0,0,27.72,1,184,11.857142857142858
2023-03-31,SKU_009,Store_A,9,4,13,3,0,1,0,0,18.41,0,157,12.285714285714286
2023-04-01,SKU_009,Store_A,13,5,13,4,1,0,0,0,45.19,0,372,12.0
2023-04-02,SKU_009,Store_A,5,6,13,4,1,0,0,0,8.38,0,139,10.285714285714286
2023-04-03,SKU_009,Store_A,12,0,14,4,0,0,0,0,29.11,1,354,10.571428571428571
2023-04-04,SKU_009,Store_A,16,1,14,4,0,0,0,0,34.12,1,387,11.285714285714286
2023-04-05,SKU_009,Store_A,9,2,14,4,0,0,0,0,51.79,0,218,11.0
2023-04-06,SKU_009,Store_A,7,3,14,4,0,0,0,0,28.86,0,367,10.142857142857142
2023-04-07,SKU_009,Store_A,10,4,14,4,0,0,0,0,36.88,0,277,10.285714285714286
2023-04-08,SKU_009,Store_A,10,5,14,4,1,0,0,0,25.81,0,223,9.857142857142858
2023-04-09,SKU_009,Store_A,11,6,14,4,1,0,0,0,61.02,0,356,10.714285714285714
2023-04-10,SKU_009,Store_A,8,0,15,4,0,0,0,0,12.86,0,235,10.142857142857142
2023-04-11,SKU_009,Store_A,11,1,15,4,0,0,0,0,55.99,1,151,9.428571428571429
2023-04-12,SKU_009,Store_A,10,2,15,4,0,0,0,0,61.09,0,63,9.571428571428571
2023-04-13,SKU_009,Store_A,5,3,15,4,0,0,0,0,54.46,0,161,9.285714285714286
2023-04-14,SKU_009,Store_A,7,4,15,4,0,0,0,0,10.74,0,284,8.857142857142858
2023-04-15,SKU_009,Store_A,11,5,15,4,1,0,0,0,57.09,0,164,9.0
2023-04-16,SKU_009,Store_A,9,6,15,4,1,0,0,0,53.07,0,222,8.714285714285714
2023-04-17,SKU_009,Store_A,15,0,16,4,0,0,0,0,60.95,0,145,9.714285714285714
2023-04-18,SKU_009,Store_A,9,1,16,4,0,0,0,0,59.05,0,177,9.428571428571429
2023-04-19,SKU_009,Store_A,14,2,16,4,0,0,0,0,44.97,0,185,10.0
2023-04-20,SKU_009,Store_A,14,3,16,4,0,0,0,0,58.33,1,144,11.285714285714286
2023-04-21,SKU_009,Store_A,14,4,16,4,0,0,0,0,31.83,0,338,12.285714285714286
2023-04-22,SKU_009,Store_A,14,5,16,4,1,0,0,0,51.7,0,346,12.714285714285714
2023-04-23,SKU_009,Store_A,12,6,16,4,1,0,0,0,12.25,0,339,13.142857142857142
2023-04-24,SKU_009,Store_A,11,0,17,4,0,0,0,0,34.92,0,388,12.571428571428571
2023-04-25,SKU_009,Store_A,10,1,17,4,0,0,0,0,28.63,0,246,12.714285714285714
2023-04-26,SKU_009,Store_A,11,2,17,4,0,0,0,0,14.78,0,235,12.285714285714286
2023-04-27,SKU_009,Store_A,16,3,17,4,0,0,0,0,49.93,0,312,12.571428571428571
2023-04-28,SKU_009,Store_A,8,4,17,4,0,0,0,0,20.73,0,155,11.714285714285714
2023-04-29,SKU_009,Store_A,5,5,17,4,1,0,0,0,8.87,0,336,10.428571428571429
2023-04-30,SKU_009,Store_A,7,6,17,4,1,0,0,0,62.23,0,331,9.714285714285714
2023-05-01,SKU_009,Store_A,12,0,18,5,0,0,0,0,5.03,0,153,9.857142857142858
2023-05-02,SKU_009,Store_A,11,1,18,5,0,0,0,0,41.8,0,231,10.0
2023-05-03,SKU_009,Store_A,16,2,18,5,0,0,0,0,47.91,0,319,10.714285714285714
2023-05-04,SKU_009,Store_A,8,3,18,5,0,0,0,0,46.03,0,259,9.571428571428571
2023-05-05,SKU_009,Store_A,8,4,18,5,0,0,0,0,23.66,0,230,9.571428571428571
2023-05-06,SKU_009,Store_A,8,5,18,5,1,0,0,0,23.37,0,385,10.0
2023-05-07,SKU_009,Store_A,12,6,18,5,1,0,0,0,21.44,1,270,10.714285714285714
2023-05-08,SKU_009,Store_A,14,0,19,5,0,0,0,0,14.02,0,84,11.0
2023-05-09,SKU_009,Store_A,12,1,19,5,0,0,0,0,9.49,0,269,11.142857142857142
2023-05-10,SKU_009,Store_A,17,2,19,5,0,0,0,0,17.65,0,192,11.285714285714286
2023-05-11,SKU_009,Store_A,12,3,19,5,0,0,0,0,29.52,0,335,11.857142857142858
2023-05-12,SKU_009,Store_A,8,4,19,5,0,0,0,0,34.8,0,199,11.857142857142858
2023-05-13,SKU_009,Store_A,7,5,19,5,1,0,0,0,8.32,0,330,11.714285714285714
2023-05-14,SKU_009,Store_A,17,6,19,5,1,0,0,0,32.65,1,239,12.428571428571429
2023-05-15,SKU_009,Store_A,13,0,20,5,0,0,0,0,29.18,0,81,12.285714285714286
2023-05-16,SKU_009,Store_A,10,1,20,5,0,0,0,0,64.19,0,124,12.0
2023-05-17,SKU_009,Store_A,7,2,20,5,0,0,0,0,9.12,0,372,10.571428571428571
2023-05-18,SKU_009,Store_A,3,3,20,5,0,0,0,0,35.52,0,125,9.285714285714286
2023-05-19,SKU_009,Store_A,5,4,20,5,0,0,0,0,15.19,0,199,8.857142857142858
2023-05-20,SKU_009,Store_A,19,5,20,5,1,0,0,0,62.3,1,272,10.571428571428571
2023-05-21,SKU_009,Store_A,9,6,20,5,1,0,0,0,38.02,0,102,9.428571428571429
2023-05-22,SKU_009,Store_A,13,0,21,5,0,0,0,0,47.87,1,289,9.428571428571429
2023-05-23,SKU_009,Store_A,8,1,21,5,0,0,0,0,24.45,0,300,9.142857142857142
2023-05-24,SKU_009,Store_A,6,2,21,5,0,0,0,0,14.76,0,374,9.0
2023-05-25,SKU_009,Store_A,8,3,21,5,0,0,0,0,39.48,0,130,9.714285714285714
2023-05-26,SKU_009,Store_A,19,4,21,5,0,0,0,0,23.39,1,209,11.714285714285714
2023-05-27,SKU_009,Store_A,14,5,21,5,1,0,0,0,62.82,0,113,11.0
2023-05-28,SKU_009,Store_A,7,6,21,5,1,0,0,0,3.71,0,281,10.714285714285714
2023-05-29,SKU_009,Store_A,13,0,22,5,0,0,0,0,6.3,1,146,10.714285714285714
2023-05-30,SKU_009,Store_A,6,1,22,5,0,0,0,0,26.56,0,263,10.428571428571429
2023-05-31,SKU_009,Store_A,11,2,22,5,0,0,0,0,38.32,0,261,11.142857142857142
2023-06-01,SKU_009,Store_A,14,3,22,6,0,0,0,1,3.0,1,389,12.0
2023-06-02,SKU_009,Store_A,15,4,22,6,0,0,0,1,42.06,0,372,11.428571428571429
2023-06-03,SKU_009,Store_A,15,5,22,6,1,0,0,1,4.27,0,146,11.571428571428571
2023-06-04,SKU_009,Store_A,17,6,22,6,1,0,0,1,52.41,0,396,13.0
2023-06-05,SKU_009,Store_A,21,0,23,6,0,0,0,1,11.53,1,399,14.142857142857142
2023-06-06,SKU_009,Store_A,11,1,23,6,0,0,0,1,46.63,0,258,14.857142857142858
2023-06-07,SKU_009,Store_A,12,2,23,6,0,0,0,1,13.69,0,237,15.0
2023-06-08,SKU_009,Store_A,12,3,23,6,0,0,0,1,33.36,0,297,14.714285714285714
2023-06-09,SKU_009,Store_A,20,4,23,6,0,0,0,1,12.21,0,355,15.428571428571429
2023-06-10,SKU_009,Store_A,11,5,23,6,1,0,0,1,4.84,1,234,14.857142857142858
2023-06-11,SKU_009,Store_A,15,6,23,6,1,0,0,1,53.22,0,125,14.571428571428571
2023-06-12,SKU_009,Store_A,15,0,24,6,0,0,0,1,38.25,0,314,13.714285714285714
2023-06-13,SKU_009,Store_A,18,1,24,6,0,0,0,1,53.68,0,172,14.714285714285714
2023-06-14,SKU_009,Store_A,16,2,24,6,0,0,0,1,62.99,0,372,15.285714285714286
2023-06-15,SKU_009,Store_A,9,3,24,6,0,0,0,1,51.12,0,87,14.857142857142858
2023-06-16,SKU_009,Store_A,14,4,24,6,0,0,0,1,64.93,1,136,14.0
2023-06-17,SKU_009,Store_A,12,5,24,6,1,0,0,1,15.31,0,338,14.142857142857142
2023-06-18,SKU_009,Store_A,18,6,24,6,1,0,0,1,43.96,0,314,14.571428571428571
2023-06-19,SKU_009,Store_A,15,0,25,6,0,0,0,1,37.11,0,190,14.571428571428571
2023-06-20,SKU_009,Store_A,13,1,25,6,0,0,0,1,32.67,0,65,13.857142857142858
2023-06-21,SKU_009,Store_A,10,2,25,6,0,0,0,1,21.29,0,298,13.0
2023-06-22,SKU_009,Store_A,19,3,25,6,0,0,0,1,10.96,0,288,14.428571428571429
2023-06-23,SKU_009,Store_A,20,4,25,6,0,0,0,1,25.32,0,69,15.285714285714286
2023-06-24,SKU_009,Store_A,6,5,25,6,1,0,0,1,55.51,0,243,14.428571428571429
2023-06-25,SKU_009,Store_A,8,6,25,6,1,0,0,1,28.42,0,76,13.0
2023-06-26,SKU_009,Store_A,15,0,26,6,0,0,0,1,50.14,0,340,13.0
2023-06-27,SKU_009,Store_A,19,1,26,6,0,0,0,1,40.8,0,140,13.857142857142858
2023-06-28,SKU_009,Store_A,11,2,26,6,0,0,0,1,24.63,1,367,14.0
2023-06-29,SKU_009,Store_A,17,3,26,6,0,0,0,1,5.22,1,90,13.714285714285714
2023-06-30,SKU_009,Store_A,16,4,26,6,0,0,0,1,37.25,0,94,13.142857142857142
2023-07-01,SKU_009,Store_A,17,5,26,7,1,1,0,0,28.68,0,212,14.714285714285714
2023-07-02,SKU_009,Store_A,12,6,26,7,1,1,0,0,42.84,0,300,15.285714285714286
2023-07-03,SKU_009,Store_A,8,0,27,7,0,1,0,0,56.9,0,76,14.285714285714286
2023-07-04,SKU_009,Store_A,14,1,27,7,0,1,0,0,41.27,0,64,13.571428571428571
2023-07-05,SKU_009,Store_A,15,2,27,7,0,1,0,0,19.27,0,85,14.142857142857142
2023-07-06,SKU_009,Store_A,6,3,27,7,0,1,0,0,43.77,0,98,12.571428571428571
2023-07-07,SKU_009,Store_A,11,4,27,7,0,1,0,0,3.28,0,282,11.857142857142858
2023-07-08,SKU_009,Store_A,14,5,27,7,1,1,0,0,36.41,0,70,11.428571428571429
2023-07-09,SKU_009,Store_A,19,6,27,7,1,1,0,0,58.43,1,93,12.428571428571429
2023-07-10,SKU_009,Store_A,15,0,28,7,0,1,0,0,5.73,1,107,13.428571428571429
2023-07-11,SKU_009,Store_A,9,1,28,7,0,1,0,0,51.6,0,138,12.714285714285714
2023-07-12,SKU_009,Store_A,9,2,28,7,0,1,0,0,61.04,0,218,11.857142857142858
2023-07-13,SKU_009,Store_A,15,3,28,7,0,1,0,0,16.27,1,76,13.142857142857142
2023-07-14,SKU_009,Store_A,14,4,28,7,0,1,0,0,61.39,0,312,13.571428571428571
2023-07-15,SKU_009,Store_A,7,5,28,7,1,1,0,0,27.59,0,74,12.571428571428571
2023-07-16,SKU_009,Store_A,11,6,28,7,1,1,0,0,24.28,0,165,11.428571428571429
2023-07-17,SKU_009,Store_A,16,0,29,7,0,1,0,0,20.62,1,110,11.571428571428571
2023-07-18,SKU_009,Store_A,15,1,29,7,0,1,0,0,44.7,1,385,12.428571428571429
2023-07-19,SKU_009,Store_A,11,2,29,7,0,1,0,0,44.3,0,300,12.714285714285714
2023-07-20,SKU_009,Store_A,10,3,29,7,0,1,0,0,45.37,0,338,12.0
2023-07-21,SKU_009,Store_A,15,4,29,7,0,1,0,0,64.63,0,211,12.142857142857142
2023-07-22,SKU_009,Store_A,10,5,29,7,1,1,0,0,18.5,0,78,12.571428571428571
2023-07-23,SKU_009,Store_A,11,6,29,7,1,1,0,0,21.39,0,271,12.571428571428571
2023-07-24,SKU_009,Store_A,13,0,30,7,0,1,0,0,62.56,1,227,12.142857142857142
2023-07-25,SKU_009,Store_A,17,1,30,7,0,1,0,0,56.99,0,161,12.428571428571429
2023-07-26,SKU_009,Store_A,14,2,30,7,0,1,0,0,59.17,0,370,12.857142857142858
2023-07-27,SKU_009,Store_A,12,3,30,7,0,1,0,0,16.35,0,64,13.142857142857142
2023-07-28,SKU_009,Store_A,13,4,30,7,0,1,0,0,51.09,0,261,12.857142857142858
2023-07-29,SKU_009,Store_A,12,5,30,7,1,1,0,0,15.21,0,192,13.142857142857142
2023-07-30,SKU_009,Store_A,15,6,30,7,1,1,0,0,6.51,0,212,13.714285714285714
2023-07-31,SKU_009,Store_A,17,0,31,7,0,1,0,0,60.67,0,228,14.285714285714286
2023-08-01,SKU_009,Store_A,16,1,31,8,0,0,0,0,50.92,1,174,14.142857142857142
2023-08-02,SKU_009,Store_A,16,2,31,8,0,0,0,0,28.16,1,241,14.428571428571429
2023-08-03,SKU_009,Store_A,15,3,31,8,0,0,0,0,12.13,1,177,14.857142857142858
2023-08-04,SKU_009,Store_A,9,4,31,8,0,0,0,0,51.3,0,356,14.285714285714286
2023-08-05,SKU_009,Store_A,10,5,31,8,1,0,0,0,26.25,0,68,14.0
2023-08-06,SKU_009,Store_A,14,6,31,8,1,0,0,0,5.09,0,394,13.857142857142858
2023-08-07,SKU_009,Store_A,12,0,32,8,0,0,0,0,28.48,0,174,13.142857142857142
2023-08-08,SKU_009,Store_A,8,1,32,8,0,0,0,0,9.96,0,69,12.0
2023-08-09,SKU_009,Store_A,10,2,32,8,0,0,0,0,17.52,0,253,11.142857142857142
2023-08-10,SKU_009,Store_A,11,3,32,8,0,0,0,0,63.72,1,165,10.571428571428571
2023-08-11,SKU_009,Store_A,6,4,32,8,0,0,0,0,60.95,0,218,10.142857142857142
2023-08-12,SKU_009,Store_A,14,5,32,8,1,0,0,0,17.63,0,75,10.714285714285714
2023-08-13,SKU_009,Store_A,13,6,32,8,1,0,0,0,3.51,0,101,10.571428571428571
2023-08-14,SKU_009,Store_A,29,0,33,8,0,0,0,0,46.39,1,269,13.0
2023-08-15,SKU_009,Store_A,18,1,33,8,0,0,0,0,30.79,1,314,14.428571428571429
2023-08-16,SKU_009,Store_A,10,2,33,8,0,0,0,0,13.43,0,113,14.428571428571429
2023-08-17,SKU_009,Store_A,10,3,33,8,0,0,0,0,27.13,0,267,14.285714285714286
2023-08-18,SKU_009,Store_A,6,4,33,8,0,0,0,0,6.2,0,386,14.285714285714286
2023-08-19,SKU_009,Store_A,9,5,33,8,1,0,0,0,17.18,0,107,13.571428571428571
2023-08-20,SKU_009,Store_A,8,6,33,8,1,0,0,0,3.77,0,290,12.857142857142858
2023-08-21,SKU_009,Store_A,6,0,34,8,0,0,0,0,60.27,0,135,9.571428571428571
2023-08-22,SKU_009,Store_A,7,1,34,8,0,0,0,0,33.96,0,258,8.0
2023-08-23,SKU_009,Store_A,15,2,34,8,0,0,0,0,38.08,0,72,8.714285714285714
2023-08-24,SKU_009,Store_A,8,3,34,8,0,0,0,0,42.03,0,147,8.428571428571429
2023-08-25,SKU_009,Store_A,10,4,34,8,0,0,0,0,41.25,0,347,9.0
2023-08-26,SKU_009,Store_A,13,5,34,8,1,0,0,0,45.25,0,189,9.571428571428571
2023-08-27,SKU_009,Store_A,14,6,34,8,1,0,0,0,3.84,0,65,10.428571428571429
2023-08-28,SKU_009,Store_A,8,0,35,8,0,0,0,0,5.19,0,97,10.714285714285714
2023-08-29,SKU_009,Store_A,12,1,35,8,0,0,0,0,37.07,0,350,11.428571428571429
2023-08-30,SKU_009,Store_A,20,2,35,8,0,0,0,0,32.07,1,69,12.142857142857142
2023-08-31,SKU_009,Store_A,11,3,35,8,0,0,0,0,42.49,0,309,12.571428571428571
2023-09-01,SKU_009,Store_A,11,4,35,9,0,0,0,0,55.62,0,205,12.714285714285714
2023-09-02,SKU_009,Store_A,10,5,35,9,1,0,0,0,53.47,0,363,12.285714285714286
2023-09-03,SKU_009,Store_A,14,6,35,9,1,0,0,0,55.52,0,325,12.285714285714286
2023-09-04,SKU_009,Store_A,7,0,36,9,0,0,0,0,44.85,0,290,12.142857142857142
2023-09-05,SKU_009,Store_A,7,1,36,9,0,0,0,0,3.87,0,88,11.428571428571429
2023-09-06,SKU_009,Store_A,5,2,36,9,0,0,0,0,52.09,0,96,9.285714285714286
2023-09-07,SKU_009,Store_A,5,3,36,9,0,0,0,0,3.66,0,248,8.428571428571429
2023-09-08,SKU_009,Store_A,14,4,36,9,0,0,0,0,28.17,1,213,8.857142857142858
2023-09-09,SKU_009,Store_A,13,5,36,9,1,0,0,0,10.62,0,236,9.285714285714286
2023-09-10,SKU_009,Store_A,17,6,36,9,1,0,0,0,37.3,1,159,9.714285714285714
2023-09-11,SKU_009,Store_A,6,0,37,9,0,0,0,0,19.55,0,304,9.571428571428571
2023-09-12,SKU_009,Store_A,10,1,37,9,0,0,0,0,6.07,0,343,10.0
2023-09-13,SKU_009,Store_A,16,2,37,9,0,0,0,0,58.97,1,218,11.571428571428571
2023-09-14,SKU_009,Store_A,12,3,37,9,0,0,0,0,40.01,0,142,12.571428571428571
2023-09-15,SKU_009,Store_A,8,4,37,9,0,0,0,0,54.11,0,287,11.714285714285714
2023-09-16,SKU_009,Store_A,13,5,37,9,1,0,0,0,63.23,0,262,11.714285714285714
2023-09-17,SKU_009,Store_A,9,6,37,9,1,0,0,0,43.99,0,256,10.571428571428571
2023-09-18,SKU_009,Store_A,13,0,38,9,0,0,0,0,9.89,0,119,11.571428571428571
2023-09-19,SKU_009,Store_A,17,1,38,9,0,0,0,0,41.53,1,384,12.571428571428571
2023-09-20,SKU_009,Store_A,13,2,38,9,0,0,0,0,61.09,0,145,12.142857142857142
2023-09-21,SKU_009,Store_A,15,3,38,9,0,0,0,0,56.75,0,241,12.571428571428571
2023-09-22,SKU_009,Store_A,11,4,38,9,0,0,0,0,14.62,0,357,13.0
2023-09-23,SKU_009,Store_A,6,5,38,9,1,0,0,0,49.57,0,376,12.0
2023-09-24,SKU_009,Store_A,16,6,38,9,1,0,0,0,48.24,0,255,13.0
2023-09-25,SKU_009,Store_A,14,0,39,9,0,0,0,0,39.57,0,78,13.142857142857142
2023-09-26,SKU_009,Store_A,8,1,39,9,0,0,0,0,33.83,0,144,11.857142857142858
2023-09-27,SKU_009,Store_A,13,2,39,9,0,0,0,0,49.11,1,264,11.857142857142858
2023-09-28,SKU_009,Store_A,10,3,39,9,0,0,0,0,47.13,0,225,11.142857142857142
2023-09-29,SKU_009,Store_A,8,4,39,9,0,0,0,0,39.93,0,185,10.714285714285714
2023-09-30,SKU_009,Store_A,12,5,39,9,1,0,0,0,53.95,0,183,11.571428571428571
2023-10-01,SKU_009,Store_A,8,6,39,10,1,0,0,0,36.88,1,257,10.428571428571429
2023-10-02,SKU_009,Store_A,6,0,40,10,0,0,0,0,50.86,0,168,9.285714285714286
2023-10-03,SKU_009,Store_A,9,1,40,10,0,0,0,0,42.07,0,108,9.428571428571429
2023-10-04,SKU_009,Store_A,12,2,40,10,0,0,0,0,45.45,1,182,9.285714285714286
2023-10-05,SKU_009,Store_A,5,3,40,10,0,0,0,0,41.18,0,170,8.571428571428571
2023-10-06,SKU_009,Store_A,9,4,40,10,0,0,0,0,49.08,0,349,8.714285714285714
2023-10-07,SKU_009,Store_A,15,5,40,10,1,0,0,0,27.53,0,164,9.142857142857142
2023-10-08,SKU_009,Store_A,9,6,40,10,1,0,0,0,39.93,0,160,9.285714285714286
2023-10-09,SKU_009,Store_A,12,0,41,10,0,0,0,0,51.16,0,301,10.142857142857142
2023-10-10,SKU_009,Store_A,9,1,41,10,0,0,0,0,29.55,0,334,10.142857142857142
2023-10-11,SKU_009,Store_A,18,2,41,10,0,0,0,0,23.77,1,223,11.0
2023-10-12,SKU_009,Store_A,6,3,41,10,0,0,0,0,63.4,0,390,11.142857142857142
2023-10-13,SKU_009,Store_A,8,4,41,10,0,0,0,0,58.64,1,334,11.0
2023-10-14,SKU_009,Store_A,16,5,41,10,1,0,0,0,42.21,1,132,11.142857142857142
2023-10-15,SKU_009,Store_A,9,6,41,10,1,0,0,0,57.49,0,207,11.142857142857142
2023-10-16,SKU_009,Store_A,5,0,42,10,0,0,0,0,46.98,0,331,10.142857142857142
2023-10-17,SKU_009,Store_A,12,1,42,10,0,0,0,0,11.98,0,228,10.571428571428571
2023-10-18,SKU_009,Store_A,7,2,42,10,0,0,0,0,33.96,0,251,9.0
2023-10-19,SKU_009,Store_A,19,3,42,10,0,0,0,0,54.69,1,304,10.857142857142858
2023-10-20,SKU_009,Store_A,2,4,42,10,0,0,0,0,61.67,0,196,10.0
2023-10-21,SKU_009,Store_A,10,5,42,10,1,0,0,0,61.6,0,228,9.142857142857142
2023-10-22,SKU_009,Store_A,27,6,42,10,1,0,0,0,64.87,1,231,11.714285714285714
2023-10-23,SKU_009,Store_A,13,0,43,10,0,0,0,0,10.45,0,224,12.857142857142858
2023-10-24,SKU_009,Store_A,9,1,43,10,0,0,0,0,14.2,0,212,12.428571428571429
2023-10-25,SKU_009,Store_A,6,2,43,10,0,0,0,0,55.3,0,209,12.285714285714286
2023-10-26,SKU_009,Store_A,12,3,43,10,0,0,0,0,30.47,0,119,11.285714285714286
2023-10-27,SKU_009,Store_A,15,4,43,10,0,0,0,0,38.69,0,367,13.142857142857142
2023-10-28,SKU_009,Store_A,15,5,43,10,1,0,0,0,42.7,1,169,13.857142857142858
2023-10-29,SKU_009,Store_A,7,6,43,10,1,0,0,0,50.29,0,70,11.0
2023-10-30,SKU_009,Store_A,6,0,44,10,0,0,0,0,20.94,0,130,10.0
2023-10-31,SKU_009,Store_A,6,1,44,10,0,0,0,0,48.73,0,74,9.571428571428571
2023-11-01,SKU_009,Store_A,16,2,44,11,0,0,0,1,12.2,0,185,11.0
2023-11-02,SKU_009,Store_A,9,3,44,11,0,0,0,1,21.01,0,303,10.571428571428571
2023-11-03,SKU_009,Store_A,19,4,44,11,0,0,0,1,59.19,0,324,11.142857142857142
2023-11-04,SKU_009,Store_A,9,5,44,11,1,0,0,1,3.72,0,368,10.285714285714286
2023-11-05,SKU_009,Store_A,17,6,44,11,1,0,0,1,61.3,0,315,11.714285714285714
2023-11-06,SKU_009,Store_A,15,0,45,11,0,0,0,1,52.8,0,154,13.0
2023-11-07,SKU_009,Store_A,11,1,45,11,0,0,0,1,36.9,0,240,13.714285714285714
2023-11-08,SKU_009,Store_A,15,2,45,11,0,0,0,1,5.64,0,253,13.571428571428571
2023-11-09,SKU_009,Store_A,8,3,45,11,0,0,0,1,50.38,0,294,13.428571428571429
2023-11-10,SKU_009,Store_A,26,4,45,11,0,0,0,1,16.73,1,293,14.428571428571429
2023-11-11,SKU_009,Store_A,10,5,45,11,1,0,0,1,10.62,0,213,14.571428571428571
2023-11-12,SKU_009,Store_A,13,6,45,11,1,0,0,1,56.88,0,390,14.0
2023-11-13,SKU_009,Store_A,12,0,46,11,0,0,0,1,23.87,0,77,13.571428571428571
2023-11-14,SKU_009,Store_A,10,1,46,11,0,0,0,1,46.36,0,270,13.428571428571429
2023-11-15,SKU_009,Store_A,17,2,46,11,0,0,0,1,24.38,0,117,13.714285714285714
2023-11-16,SKU_009,Store_A,17,3,46,11,0,0,0,1,20.5,0,322,15.0
2023-11-17,SKU_009,Store_A,12,4,46,11,0,0,0,1,10.32,0,157,13.0
2023-11-18,SKU_009,Store_A,10,5,46,11,1,0,0,1,39.69,0,374,13.0
2023-11-19,SKU_009,Store_A,17,6,46,11,1,0,0,1,48.0,0,134,13.571428571428571
2023-11-20,SKU_009,Store_A,13,0,47,11,0,0,0,1,8.58,1,94,13.714285714285714
